timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
843860000,843780000,9.233713e-05,0.0040678773,0.009265941,8389351,0,0.372491,0.3898772,0.020305714,0.08049353,0.005846488,0.0002478264,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
844060000,843980000,0.0005976351,0.008105981,0.016713936,8389351,0,0.36888817,0.39266828,0.020592893,0.052241318,0.005821158,0.0026887183,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
844260000,844180000,5.0526523e-05,0.00596416,0.008804224,8389351,0,0.39075738,0.4042407,0.012457858,0.052241318,0.005821158,0.0065963417,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
844460000,844380000,0.00036025082,0.0061436403,0.014974632,8389351,0,0.3844721,0.40334663,0.0042865425,0.03988177,0.009422204,0.009590806,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
844660000,844580000,0.00024292171,0.008157641,0.02343255,8389351,0,0.3791839,0.40504503,0.007021337,0.05418959,0.007918586,0.0053475294,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
844860000,844780000,0.00018167142,0.011105273,0.03244222,8389351,0,0.37463227,0.40396902,0.010011563,0.06727967,0.0069658356,0.0034029207,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
845060000,844980000,0.00011506645,0.013140665,0.03855216,8389351,0,0.37064266,0.40552267,0.012867441,0.07120272,0.0075111953,0.006359771,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
845260000,845180000,7.511405e-05,0.007411814,0.015825367,8389351,0,0.39042526,0.4151624,0.040442567,0.07120272,0.0075111953,0.0041735573,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
845460000,845380000,3.362445e-05,0.011591065,0.026256863,8389351,0,0.3846993,0.4131833,0.011317492,0.06532834,0.008455071,0.0017083316,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
845660000,845580000,0.0001195137,0.014328618,0.032964114,8389351,0,0.37971964,0.41409358,0.03125831,0.065943435,0.0069890027,0.005271536,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
845860000,845780000,8.744049e-05,0.013589682,0.030765932,8389351,0,0.3752582,0.41494933,0.024990713,0.049149405,0.004009343,0.0061324076,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
846060000,845980000,0.00026821642,0.018332543,0.042450745,8389351,0,0.37134382,0.41289172,0.005197516,0.08816177,0.008332295,0.006957203,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
846260000,846180000,0.00010515725,0.017404025,0.041488018,8389271,0,0.36781457,0.41369748,0.0045601856,0.078002535,0.0078022243,0.006300265,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
846460000,846380000,0.00016186865,0.009391558,0.018747568,8389271,0,0.38591936,0.42170876,0.008381992,0.078002535,0.0078022243,0.011586553,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
846660000,846580000,0.00021706376,0.014621975,0.03188439,8389271,0,0.38074207,0.41902635,0.013442591,0.078966714,0.006630933,0.01117211,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,831,2,1,2,0,5,0,0,0,0,0,0,0
