timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1743177482885379,1743177482885379,0.5072333,1.824585e-06,0.12072804,1.0006541,0.0016184145,1.0,1
1743177482989379,1743177482989379,0.507141,1.819947e-06,0.21818668,1.0006497,0.0052860575,1.0,1
1743177483093379,1743177483093379,0.5070278,1.8154188e-06,0.3098161,1.0006453,0.010658234,1.0,1
1743177483189379,1743177483189379,0.5068884,1.8113959e-06,0.44570154,1.0006351,0.022058198,1.0,1
1743177483293379,1743177483293379,0.5066827,1.8075428e-06,0.5039566,1.0006127,0.028201861,1.0,1
1743177483389379,1743177483389379,0.50651616,1.8042633e-06,0.41731972,1.0006098,0.019338846,1.0,1
1743177483493379,1743177483493379,0.506368,1.8006979e-06,0.3123148,1.0006152,0.010831174,1.0,1
1743177483589379,1743177483589379,0.50628835,1.7972499e-06,0.15269561,1.0006254,0.0025890418,1.0,1
1743177483693379,1743177483693379,0.5062546,1.7932651e-06,0.061993062,1.0006396,0.0004267426,1.0,1
1743177483789379,1743177483789379,0.50626063,1.7893127e-06,-0.026380956,1.0006526,7.727789e-05,1.0,1
1743177483885379,1743177483885379,0.50626236,1.7851527e-06,-0.021262884,1.0006626,5.0201208e-05,1.0,1
1743177483989379,1743177483989379,0.50626683,1.7804699e-06,-0.03422982,1.0006721,0.00013009927,1.0,1
1743177484093379,1743177484093379,0.506258,1.7756558e-06,0.010643885,1.0006748,1.2579541e-05,1.0,1
1743177484189379,1743177484189379,0.50623024,1.7712824e-06,0.08124886,1.0006706,0.0007329948,1.0,1
1743177484293379,1743177484293379,0.50620115,1.7667153e-06,0.020313906,1.000665,4.5820063e-05,1.0,1
1743177484389379,1743177484389379,0.50620145,1.762606e-06,-0.040411033,1.0006629,0.00018132996,1.0,1
1743177484493379,1743177484493379,0.5062133,1.7582163e-06,-0.04179404,1.0006628,0.00019395386,1.0,1
1743177484589379,1743177484589379,0.50623846,1.7541897e-06,-0.081507176,1.0006633,0.0007376684,1.0,1
