timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
260339689,260236725,2.7781687,0.00047288951,2.7774184,2.778183,2.7787297,2.6964328,2.7750049,0.08537483,0.08772087,0.08937073,0.32544518,0.07793045,-0.09699154,-0.0967536,-0.0965662,-0.12892675,-0.09776449,0.11481859,0.7489429,0.13616033,9.864312e-06,6.836613e-05,1
261342243,261240765,2.4781425,0.00044279755,2.4776533,2.4781535,2.4785104,2.418827,2.476081,0.10482597,0.106573105,0.107810974,0.27645302,0.099271774,0.076740265,0.078084946,0.07905483,-0.0089559555,0.07246971,0.116502576,0.7487556,0.13465983,9.549012e-06,7.256037e-05,1
262336314,262234867,2.2244706,0.0004264066,2.2243776,2.2244735,2.2245417,2.1825786,2.2240849,-0.016775131,-0.015504837,-0.014598846,0.08059502,-0.020825386,-0.0114917755,-0.00917244,-0.007505417,-0.11746311,-0.018875122,0.118071556,0.74855864,0.13327703,1.6181648e-05,7.657753e-05,1
263340365,263238910,1.9658648,0.0004422809,1.9662145,1.9658557,1.9655999,1.9353708,1.9673575,0.06552887,0.06643772,0.06708431,0.11209774,0.06263924,0.0027656555,0.00513649,0.006832123,-0.0905571,-0.00475502,0.120016135,0.74828327,0.13160786,1.0899628e-05,8.18202e-05,1
264334690,264233010,1.7421654,0.00046060386,1.7428424,1.7421466,1.7416497,1.7201927,1.745055,0.14098024,0.14156961,0.14198112,0.15977097,0.13912487,0.014953613,0.017234802,0.018867493,-0.068977356,0.007730484,0.12063586,0.7482035,0.13106787,9.270447e-06,8.337088e-05,1
265338333,265237051,1.6777239,0.00048999256,1.6785592,1.677701,1.6770875,1.6613969,1.6812885,-0.027001143,-0.02720213,-0.027352095,-0.030875206,-0.026347399,0.042463303,0.04374504,0.044668198,-0.0037193298,0.03839302,0.12038395,0.7482651,0.13125847,9.9987665e-06,8.245816e-05,1
266342434,266241093,1.6881254,0.0005808721,1.6889609,1.6881024,1.6874888,1.6722604,1.691691,0.009108305,0.00881052,0.008587122,0.0033779144,0.010085344,0.058094025,0.058174133,0.058252335,0.055189133,0.057828903,0.120486215,0.74825144,0.13116951,1.0273018e-05,8.273898e-05,1
267338046,267235197,1.6845584,0.00067852176,1.6853935,1.684535,1.683922,1.6687438,1.688122,-0.013732433,-0.013718367,-0.013719797,-0.013645172,-0.013746023,0.17074203,0.1707344,0.17074585,0.1709404,0.17076111,0.12062916,0.74825037,0.13102657,1.0690331e-05,8.318253e-05,1
268340512,268239241,1.6293952,0.00077717693,1.6302459,1.6293718,1.6287475,1.6136878,1.633026,-0.118302345,-0.11815238,-0.11805606,-0.11566806,-0.11874771,0.12960434,0.12961388,0.12963295,0.12916183,0.12957,0.12044394,0.748306,0.13115478,1.2616679e-05,8.265618e-05,1
269344338,269243285,1.629101,0.0008763368,1.6299521,1.6290776,1.6284534,1.613409,1.632732,-0.019369364,-0.019396782,-0.019426107,-0.020047426,-0.019254446,0.07891464,0.078863144,0.0788517,0.08035278,0.079034805,0.120390214,0.7483354,0.1311794,1.248318e-05,8.2519015e-05,1
270339547,270237389,1.6375641,0.0009710282,1.6367965,1.6375864,1.6381463,1.6088364,1.6342968,0.0003707409,7.200241e-05,-0.00014948845,-0.0053679943,0.0013463497,0.117741585,0.11759853,0.11750889,0.12298012,0.11820507,0.120346084,0.7483585,0.13120088,1.2131282e-05,8.238428e-05,1
271342487,271241434,1.6262473,0.001058838,1.6254637,1.62627,1.6268423,1.5977637,1.62291,-0.23463416,-0.234967,-0.23521161,-0.24098969,-0.23355627,0.25866222,0.25865078,0.25866127,0.25906086,0.25868607,0.12048788,0.74835736,0.1310598,1.2192075e-05,8.279159e-05,1
272336958,272235540,1.6037828,0.0011497712,1.6029875,1.6038063,1.6043879,1.5755134,1.6003929,-0.06314826,-0.06329489,-0.063408375,-0.06607652,-0.06265426,0.24433804,0.24443817,0.24452877,0.2409296,0.24400806,0.12072148,0.74835324,0.13082512,1.6771522e-05,8.3477964e-05,1
273340929,273239587,1.5543332,0.0012462828,1.5535367,1.5543573,1.5549405,1.5261928,1.5509361,-0.22254622,-0.22251415,-0.22250175,-0.22216308,-0.22261953,0.3266554,0.32683945,0.32699013,0.32046223,0.32606792,0.12101456,0.7483391,0.13054158,2.0358895e-05,8.4345396e-05,1
274336919,274233694,1.5455487,0.0013352667,1.5447576,1.5455736,1.5461535,1.5174638,1.5421718,0.034610033,0.034878016,0.0350585,0.039337635,0.03378856,0.29638577,0.29648495,0.2965765,0.29280853,0.2960577,0.121504925,0.74829805,0.1300794,3.1806598e-05,8.580723e-05,1
275339046,275237743,1.5257864,0.0014178636,1.5249969,1.5258116,1.5263906,1.4977794,1.522416,0.12958872,0.12996137,0.13021576,0.13622904,0.12843859,0.35903645,0.35908222,0.3591318,0.35735512,0.35890007,0.12166447,0.74830353,0.12991187,3.3849974e-05,8.627605e-05,1
276343016,276241790,1.5799886,0.0015086096,1.5808198,1.5799637,1.5793549,1.565106,1.583537,-0.022442222,-0.022290826,-0.022194624,-0.019852161,-0.022887826,0.37995148,0.37986565,0.3798275,0.38264942,0.3802147,0.12173564,0.7483244,0.12982027,3.320586e-05,8.646881e-05,1
277337312,277235897,1.5678675,0.0016024937,1.5670791,1.5678922,1.568471,1.5398427,1.5645012,-0.05526662,-0.05517149,-0.055114746,-0.053715825,-0.05553496,0.28277683,0.28266335,0.28260517,0.2863226,0.28311253,0.12143425,0.7484228,0.13002674,3.0656665e-05,8.556549e-05,1
278341203,278239944,1.5531526,0.0016981896,1.5523663,1.553177,1.5537539,1.5251362,1.5497961,0.13826942,0.13844979,0.13856828,0.14137006,0.13772964,0.21218967,0.21216488,0.2121706,0.21276283,0.2122469,0.121355616,0.74846977,0.13005964,2.9764546e-05,8.534086e-05,1
279335317,279234051,1.539924,0.0017786984,1.5391386,1.5399488,1.5405251,1.511997,1.5365704,0.06974316,0.070017815,0.07020402,0.07453871,0.068898916,0.122597694,0.12273502,0.12285519,0.11770058,0.12214565,0.12152292,0.7484718,0.12988864,3.0864885e-05,8.584657e-05,1
280340249,280238098,1.5498381,0.0018547429,1.5490491,1.5498633,1.5504421,1.5219861,1.5464689,-0.06514943,-0.06491077,-0.06475067,-0.061004877,-0.065877676,0.26738834,0.26741982,0.26746655,0.26613426,0.26727772,0.12173852,0.74846476,0.12967846,3.183501e-05,8.64946e-05,1
281334174,281232204,1.5946671,0.0019486027,1.5938791,1.5946923,1.5952704,1.5668021,1.591301,0.05544865,0.055437922,0.055420876,0.055093408,0.05551052,0.15344238,0.15345669,0.1534853,0.15294361,0.15339851,0.12173203,0.74849266,0.1296574,3.1516574e-05,8.647041e-05,1
282337520,282236251,1.603442,0.002039205,1.6026582,1.6034667,1.6040415,1.5756943,1.6000947,-0.0084991455,-0.008463621,-0.008446455,-0.007999182,-0.008586407,0.14405155,0.14388084,0.1437769,0.14968109,0.14459324,0.12155044,0.7485525,0.12978125,2.9894562e-05,8.5920175e-05,1
283342534,283240298,1.5885104,0.00213252,1.5877268,1.5885352,1.5891098,1.5607933,1.585164,0.07648718,0.07657516,0.076628804,0.07789302,0.07623255,0.29772663,0.2978115,0.29788876,0.29479027,0.29745102,0.121549584,0.7485706,0.1297639,2.9936595e-05,8.591273e-05,1
284345905,284244344,1.6049409,0.0022169505,1.6041598,1.6049658,1.6055385,1.5773298,1.6016041,0.08863187,0.088739514,0.08880842,0.09036791,0.08831382,0.033034325,0.033197403,0.03333187,0.027439117,0.032505035,0.1216033,0.7485739,0.12970658,3.0091756e-05,8.607042e-05,1
285339541,285238449,1.5530283,0.002297898,1.5522447,1.5530533,1.5536275,1.5254992,1.5496813,-0.30295062,-0.3026588,-0.30245972,-0.29794502,-0.3038497,0.13293934,0.13285542,0.13281631,0.13541412,0.1331873,0.12154234,0.7486061,0.12973519,3.0525167e-05,8.589499e-05,1
286345327,286242495,1.5479562,0.0023360993,1.5471643,1.5479817,1.5485618,1.520839,1.5445749,0.01823306,0.018488765,0.018662214,0.022530675,0.017447114,0.10232258,0.1023674,0.10241699,0.10064888,0.10217285,0.12175015,0.7485723,0.12956062,3.046869e-05,8.65138e-05,1
287338136,287236599,1.5555078,0.0024227947,1.554713,1.5555333,1.5561153,1.5284598,1.5521142,0.053053975,0.053066373,0.053067207,0.053150058,0.053039074,-0.02933979,-0.029452324,-0.029509544,-0.025953293,-0.029001236,0.12169766,0.7485939,0.12959152,3.0453744e-05,8.636093e-05,1
288341867,288240644,1.5572144,0.0025171777,1.5564214,1.5572398,1.5578212,1.5302395,1.5538284,0.097287655,0.09729576,0.09729278,0.09729195,0.09728944,-0.0072746277,-0.0073566437,-0.0073843,-0.0049829483,-0.0070466995,0.12168525,0.7485951,0.12960283,3.0415467e-05,8.631841e-05,1
289336039,289234747,1.5027945,0.00260832,1.502009,1.5028195,1.5033957,1.4759904,1.4994423,-0.020049095,-0.019976616,-0.019934177,-0.018945217,-0.020249605,0.07499027,0.07488251,0.07482147,0.078336716,0.07533169,0.121657856,0.74860466,0.12962066,3.062538e-05,8.623635e-05,1
290340083,290238796,1.5373881,0.0026668347,1.5382264,1.5373629,1.5367491,1.5240185,1.5409681,0.306216,0.30614734,0.30608916,0.3049698,0.30646467,0.35480404,0.35449696,0.35430145,0.36439228,0.35575676,0.12149039,0.7486401,0.1297543,2.9376488e-05,8.571723e-05,1
291344107,291242835,1.5671203,0.0027508354,1.5663391,1.5671448,1.5677184,1.5407685,1.5637863,-0.021063328,-0.021133661,-0.02119255,-0.022339106,-0.020809889,-0.009837151,-0.009921074,-0.009963036,-0.0071897507,-0.009571075,0.12144191,0.7486466,0.12979625,2.9656701e-05,8.555622e-05,1
292338099,292236945,1.6648258,0.0027770523,1.6640488,1.6648504,1.6654207,1.6391059,1.6615056,-0.41557872,-0.41592062,-0.4161719,-0.42116106,-0.41446507,0.08050537,0.08069897,0.08085537,0.07451916,0.07987785,0.121542804,0.74863636,0.12970588,2.9193588e-05,8.585727e-05,1
293342207,293240979,1.9029578,0.001546712,1.9019314,1.902996,1.9037539,1.8850404,1.8985374,-0.12803435,-0.12948489,-0.13052213,-0.1493895,-0.12342405,0.6682148,0.6683173,0.668406,0.6642628,0.66790485,0.124796316,0.74799556,0.12705378,5.827831e-05,9.605118e-05,1
294337278,294235083,2.0776,0.00094163837,2.076571,2.077641,2.078403,2.0646667,2.073151,-0.07433021,-0.07483786,-0.075203836,-0.08167678,-0.07271099,0.5217025,0.5221857,0.5225495,0.51643264,0.52019405,0.12666099,0.74764633,0.12553078,5.9634407e-05,0.00010223866,1
295340283,295239121,2.0807471,0.0009372893,2.0797,2.080793,2.081572,2.068413,2.0762024,-0.27813706,-0.27811706,-0.27811497,-0.2779798,-0.27816728,0.72178656,0.72156954,0.72143155,0.7236912,0.72247416,0.12808691,0.74728215,0.1243032,0.00016324708,0.0001644464,1
296335206,296233220,2.080803,0.0010109494,2.0797532,2.0808473,2.0816274,2.0684483,2.07625,-0.25209868,-0.25197256,-0.25189734,-0.2505356,-0.25245684,0.8243759,0.82392067,0.82361203,0.8285377,0.82581365,0.1249811,0.7477913,0.12648496,0.00036841462,0.0003742261,1
296662413,296561273,2.0798793,0.00102878,2.0788255,2.0799215,2.0807025,2.0675082,2.0753174,-0.37992868,-0.37979537,-0.37971544,-0.37827513,-0.38030836,0.7475394,0.7470734,0.7467577,0.75180906,0.74901175,0.123756364,0.7481285,0.1274157,0.0003405332,0.0003588172,1
